17,359
181,320
215,302
144,89
35,213
213,177
72,284
23,574
145,575
144,29
54,576
82,247
73,357
1,577
254,438
132,578
111,579
18,414
255,189
76,580
38,535
37,135
127,347
26,581
256,101
10,1
105,582
110,153
121,197
248,583
11,469
75,367
37,5
10,574
67,61
127,320
27,49
131,185
144,504
80,584
102,86
55,31
15,528
223,357
167,585
90,586
162,31
68,587
231,505
114,588
208,589
12,335
41,577
154,12
38,264
0,377
166,66
53,53
117,531
91,356
129,590
38,199
11,591
108,176
23,592
245,564
95,131
23,314
52,181
182,593
76,131
257,153
175,497
190,491
121,203
85,121
257,280
13,423
35,133
151,444
258,594
210,77
259,595
62,596
144,86
37,313
22,597
68,331
30,598
118,337
196,151
191,160
18,87
38,8
139,145
9,599
260,600
140,140
162,601
261,10
17,262
24,208
51,10
9,94
25,602
248,314
2,46
96,603
116,604
113,52
175,459
35,605
96,101
262,1
70,408
263,169
129,606
264,471
58,452
92,157
15,544
131,217
158,290
231,140
126,200
59,561
110,607
18,68
19,452
184,102
120,608
90,526
265,217
62,57
95,34
76,609
205,302
266,206
47,275
143,610
39,611
192,608
153,157
23,101
221,612
224,77
214,496
43,383
19,31
17,557
90,613
16,283
254,49
96,239
156,0
62,614
46,82
127,615
116,104
97,293
117,485
52,145
124,367
3,527
82,53
98,13
190,371
55,616
33,617
16,618
171,144
70,190
267,116
268,339
237,82
105,208
15,183
227,619
252,497
269,620
119,372
92,68
245,140
235,236
90,101
116,610
185,52
15,621
109,622
17,254
151,613
119,513
96,623
35,624
140,148
65,590
224,102
88,321
3,88
177,268
5,84
67,474
202,598
131,93
129,625
35,626
76,553
12,433
231,10
144,50
254,220
129,297
87,201
8,174
238,157
92,413
1,627
140,567
139,96
167,487
254,221
118,12
262,144
202,135
119,628
90,629
230,630
137,101
110,193
37,35
127,631
110,632
70,633
75,217
111,634
163,608
154,635
114,179
58,636
54,347
39,512
35,98
153,509
7,207
19,182
22,336
113,24
81,101
32,96
209,637
93,394
267,243
169,523
59,599
182,479
111,24
37,240
10,479
184,355
68,638
116,29
93,423
228,273
246,614
75,639
269,117
161,340
74,640
62,641
46,30
184,258
28,250
108,632
15,642
130,643
92,225
13,320
196,165
22,413
77,338
8,156
114,472
95,252
181,644
121,86
65,645
181,24
120,12
88,276
15,646
207,83
17,250
65,46
157,529
3,264
173,251
201,595
176,1
270,357
102,647
138,549
35,24
261,177
75,102
118,648
114,356
37,201
54,145
173,191
103,432
126,260
91,435
18,649
51,96
206,130
121,650
83,216
111,651
223,175
136,135
226,142
129,63
259,139
41,93
46,17
72,407
52,172
162,28
70,33
25,456
52,544
167,652
5,653
178,654
38,655
104,133
110,633
271,28
15,656
13,657
19,105
254,602
23,244
19,658
210,25
185,68
43,557
182,592
102,359
184,405
52,79
117,176
81,53
174,647
58,112
169,221
142,139
13,17
90,120
58,659
126,660
186,661
118,662
263,288
133,242
180,304
133,165
104,140
102,432
15,663
272,571
9,454
35,413
75,207
15,664
162,254
273,665
248,408
264,596
58,403
98,75
88,195
165,150
10,60
205,189
124,666
72,667
90,211
274,668
226,476
225,391
102,319
206,657
162,108
129,631
80,72
72,543
167,87
253,669
35,483
237,140
37,302
2,157
136,231
111,31
23,26
60,96
158,670
64,96
65,426
49,178
68,514
12,186
58,671
119,373
192,305
138,161
27,672
138,181
167,483
236,673
100,674
28,258
89,254
42,350
32,100
200,198
14,274
76,675
261,676
186,49
128,677
192,177
162,9
190,103
70,577
53,471
83,359
90,342
43,284
6,389
252,43
58,678
199,608
188,679
24,24
275,680
129,390
162,465
226,607
276,139
151,618
277,681
53,66
180,70
90,682
12,298
200,23
75,22
76,408
278,217
198,191
145,683
140,1
129,110
26,51
19,684
45,165
239,98
181,157
70,685
212,60
185,301
153,377
163,43
15,215
271,652
129,619
212,43
268,77
32,201
182,250
77,156
86,686
84,120
114,662
127,231
80,687
19,688
54,53
115,97
222,501
124,31
136,347
279,356
70,689
65,311
280,166
196,97
61,594
162,690
60,82
65,571
98,247
70,18
176,652
65,193
133,647
41,590
41,244
145,267
83,238
140,646
193,660
80,359
281,141
225,691
242,531
158,692
113,209
9,186
161,12
121,559
169,356
102,693
26,84
151,349
144,433
80,225
83,694
116,422
47,695
80,117
35,696
226,56
71,324
41,3
17,697
52,16
118,253
192,261
160,420
87,698
60,699
42,184
176,399
25,54
239,11
75,253
99,175
282,700
283,31
51,86
86,17
284,613
22,433
17,186
42,95
19,669
75,682
54,502
35,180
75,701
105,337
154,702
92,26
65,166
78,462
58,291
96,607
38,643
192,703
285,5
238,704
100,432
70,705
95,158
75,706
55,97
76,563
162,456
105,84
173,668
248,480
79,707
23,708
76,394
116,709
116,494
227,60
45,177
105,710
239,652
214,355
116,630
167,427
41,711
172,231
20,712
15,363
46,357
219,133
65,276
270,446
269,713
90,464
52,714
286,715
96,716
9,242
226,316
110,717
96,718
140,89
131,216
96,427
68,100
10,100
90,4
58,574
168,719
26,456
127,404
18,209
254,471
282,241
18,423
119,161
181,433
87,430
52,635
43,720
186,53
246,226
65,721
23,392
30,465
140,722
151,46
100,655
23,723
79,103
14,254
165,57
79,644
156,360
41,460
102,153
178,208
162,724
224,211
8,229
169,242
193,363
17,725
173,506
37,141
85,209
240,707
63,273
193,216
108,299
287,25
161,120
111,726
115,181
110,727
37,728
58,371
38,205
91,694
167,209
68,462
117,86
80,716
147,191
2,618
254,729
121,730
93,137
187,731
221,407
143,731
55,311
76,531
63,562
96,403
48,577
101,732
184,390
254,733
65,68
49,364
226,135
26,394
45,207
24,657
109,431
209,49
63,261
7,618
41,63
118,324
140,734
38,405
19,100
52,577
58,554
9,735
95,133
181,683
8,357
239,88
261,327
62,389
65,405
41,191
90,390
208,22
3,577
248,113
35,736
192,737
15,479
185,103
194,43
288,104
132,471
129,111
182,311
80,718
192,269
18,738
10,83
0,522
15,467
105,739
143,466
15,311
11,88
18,232
195,547
67,123
37,740
78,741
61,668
37,742
38,219
82,345
285,27
19,743
289,647
54,167
29,306
51,157
114,99
145,193
180,618
290,744
121,316
264,745
82,85
96,201
24,161
90,746
52,520
261,647
15,533
83,747
100,181
125,122
62,516
13,240
221,275
97,328
195,78
37,748
46,554
23,303
15,749
14,376
5,350
92,96
281,432
165,273
100,502
55,112
68,156
43,208
161,136
65,437
45,33
60,750
58,608
83,115
65,308
67,317
226,506
180,273
41,465
75,156
59,99
290,522
208,209
291,751
252,157
15,752
49,277
10,612
53,753
37,717
292,115
105,209
180,140
293,153
65,754
45,587
96,755
0,431
121,756
117,757
37,758
177,719
226,369
35,759
174,577
294,498
248,760
226,693
48,11
270,656
52,368
41,292
88,49
45,667
11,761
72,548
38,182
65,762
28,216
284,189
72,521
54,147
200,614
68,763
18,366
67,764
105,213
70,765
124,540
110,24
52,244
173,93
129,766
22,181
235,48
286,622
144,356
281,361
153,161
96,337
295,99
170,755
253,670
38,103
47,274
99,297
90,367
93,249
184,767
80,660
291,570
245,1
163,360
169,190
259,157
14,59
102,232
30,179
76,768
133,189
116,292
284,403
207,514
71,769
11,146
12,613
111,342
28,140
9,240
151,549
144,498
82,770
61,771
88,139
153,772
30,773
143,6
37,774
62,656
65,613
187,652
196,140
37,543
103,95
11,775
122,273
222,595
175,776
116,308
70,777
118,778
63,779
105,543
226,75
135,104
91,182
129,217
231,355
24,711
103,442
174,52
23,780
100,337
85,49
144,104
8,236
296,643
176,76
297,130
69,95
17,47
173,216
200,781
61,471
184,359
110,363
298,350
41,483
201,782
158,320
233,189
202,179
65,61
285,783
150,333
71,82
122,784
111,92
131,526
178,365
47,647
299,719
178,580
158,498
100,121
68,99
100,785
130,97
175,31
15,93
58,786
264,26
129,16
202,283
41,82
24,787
158,381
117,316
112,669
15,622
254,403
129,772
10,157
63,281
157,112
46,364
18,196
68,175
35,788
262,395
127,85
96,492
7,166
62,340
240,357
90,184
68,621
161,151
71,789
41,563
264,790
83,83
264,695
114,16
121,47
248,102
175,585
165,22
75,791
19,402
154,73
158,693
13,456
41,156
111,414
162,52
167,656
147,458
221,491
37,368
75,792
81,191
175,793
131,120
275,420
18,305
77,26
235,715
18,120
38,632
35,39
144,211
23,142
54,342
33,217
175,340
52,794
298,131
47,93
1,746
22,795
39,137
87,594
181,796
34,305
71,607
35,43
121,547
241,582
125,612
90,502
60,12
3,434
37,30
80,744
19,59
253,566
81,797
133,798
300,10
244,139
257,243
301,239
160,585
202,385
22,673
38,710
147,232
92,305
18,195
72,392
52,289
97,799
17,29
61,247
264,424
41,273
162,526
17,586
233,752
1,800
35,41
107,209
11,383
283,380
205,310
58,133
302,189
159,244
278,260
219,0
182,801
15,28
85,118
122,529
303,337
249,613
22,802
67,803
38,190
304,652
184,188
298,83
116,804
80,264
27,59
305,139
35,595
5,503
167,43
55,361
35,582
306,60
18,698
125,423
8,359
162,309
90,805
151,676
38,754
97,77
151,482
41,806
37,615
36,807
134,184
161,350
27,196
147,230
147,321
10,808
202,29
181,809
193,240
127,23
267,810
116,117
182,670
120,781
3,217
38,811
148,184
138,812
68,60
126,813
75,485
263,669
128,170
100,512
3,573
83,176
295,487
219,409
14,48
61,336
76,204
102,28
192,209
123,26
290,187
76,814
228,179
28,359
238,17
50,815
173,585
95,146
62,816
217,269
115,86
144,87
3,817
120,274
11,276
95,656
21,717
46,52
119,53
68,4
38,818
80,284
307,355
95,63
98,103
39,360
176,58
61,131
43,231
10,613
300,623
58,819
110,820
114,780
83,267
143,460
130,153
138,337
17,77
17,231
226,114
42,10
32,231
96,102
75,537
32,528
76,528
8,169
100,351
37,571
300,153
154,157
114,821
53,754
14,610
126,557
3,822
78,354
59,342
52,319
194,823
58,8
55,191
39,751
148,824
60,319
126,503
27,357
242,394
226,161
38,669
38,189
63,506
52,746
248,577
19,456
9,56
8,341
218,452
280,751
58,723
1,151
9,89
100,231
166,652
101,285
111,296
35,825
78,458
70,826
111,146
11,157
167,382
15,203
138,556
41,470
58,360
162,49
96,827
19,828
118,239
308,110
254,673
121,829
96,460
184,186
172,52
154,0
18,684
58,611
133,643
166,101
239,6
104,460
75,460
105,324
38,53
205,531
194,468
255,102
178,354
226,830
92,467
285,10
52,433
309,140
117,748
273,613
179,6
127,831
205,444
98,473
114,729
15,547
132,66
285,315
147,157
33,694
97,250
110,746
224,832
90,217
38,469
151,591
117,833
194,191
0,834
122,288
233,97
46,356
255,309
67,835
310,408
15,298
158,527
35,836
67,544
119,181
72,482
74,52
185,246
110,473
309,145
9,95
13,573
129,816
55,801
10,358
121,403
52,423
115,158
19,238
158,138
33,241
72,465
111,2
119,837
8,508
220,289
301,774
103,297
110,801
135,838
142,251
100,472
201,49
23,153
137,276
40,346
170,839
70,14
41,518
121,409
15,840
123,270
8,767
62,200
2,156
187,25
56,98
45,229
100,583
176,95
55,36
115,87
38,841
145,622
38,142
22,307
6,189
52,479
208,408
75,276
188,842
75,109
75,63
27,12
47,556
80,843
189,719
58,708
90,84
52,99
266,397
15,1
22,592
39,326
10,844
119,191
65,360
23,283
58,22
35,845
120,846
3,526
19,504
120,189
87,847
35,1
179,719
273,848
237,399
19,603
15,849
210,434
176,81
264,438
159,561
129,293
110,116
14,244
56,112
131,254
46,278
19,694
15,144
139,480
113,382
205,247
30,101
65,661
46,267
194,850
33,31
248,160
88,198
158,310
58,173
63,24
301,452
19,357
305,851
133,12
68,852
38,46
54,853
264,854
201,115
154,170
49,233
129,307
61,525
19,260
249,101
205,855
150,118
181,837
191,125
179,289
41,719
97,120
116,415
129,68
80,767
52,297
269,252
273,302
14,121
267,240
51,795
72,599
5,529
52,856
275,346
264,857
117,858
19,859
43,389
242,274
65,190
128,189
167,491
37,370
37,775
33,357
222,403
137,753
153,856
58,320
227,331
3,209
24,70
77,31
101,491
95,340
77,321
90,158
37,55
5,389
129,347
157,329
12,46
41,136
145,48
25,831
18,758
146,860
248,254
121,333
140,103
92,861
114,88
144,862
75,665
38,471
6,499
23,710
10,598
49,388
68,637
58,310
58,85
94,471
205,197
42,382
185,357
47,190
41,140
117,689
194,247
285,488
96,229
156,611
1,114
15,774
152,144
85,492
46,367
134,719
203,863
53,758
181,864
277,0
220,144
236,695
16,244
37,520
14,754
228,33
138,174
75,203
98,239
243,273
23,622
281,346
55,633
196,585
38,221
232,514
126,865
136,357
173,341
210,173
10,205
116,80
254,182
151,866
75,734
13,390
98,291
129,867
68,437
68,724
26,136
37,298
175,868
17,550
25,50
65,869
226,571
85,195
95,436
71,329
18,138
129,438
60,337
65,156
33,721
264,720
299,85
111,332
120,97
46,247
150,730
241,751
70,118
14,870
88,406
309,95
110,118
127,294
253,438
42,229
8,307
35,871
105,447
9,595
102,697
91,498
75,872
83,784
15,175
45,873
205,646
121,872
60,583
175,373
11,862
76,256
226,471
51,182
263,499
43,370
41,420
195,697
11,220
225,101
169,97
111,613
102,130
11,209
182,534
129,635
170,404
42,216
191,221
126,795
222,49
232,68
99,754
285,357
58,817
103,120
47,29
91,544
239,99
58,874
37,875
130,139
8,184
137,5
114,390
180,733
289,369
17,251
72,207
5,202
119,244
58,876
25,7
23,71
140,822
26,652
38,877
171,98
143,49
175,878
226,208
24,879
15,356
76,432
29,648
17,753
76,24
70,740
38,317
181,49
80,315
38,313
35,880
41,48
58,97
95,556
71,57
17,787
100,190
46,881
195,882
12,437
254,317
76,357
19,309
103,170
3,166
283,433
102,288
250,357
187,77
58,883
129,540
159,665
145,197
105,392
18,79
283,420
83,108
17,345
110,383
261,259
30,884
243,682
7,357
26,366
226,264
41,386
43,885
108,611
205,543
98,689
226,436
52,487
110,693
281,629
76,585
231,101
311,254
110,886
144,289
138,103
58,484
136,887
76,322
147,311
225,339
195,135
127,858
275,157
65,888
43,889
98,406
121,506
19,110
41,334
11,890
166,297
89,729
102,220
37,591
226,80
309,417
183,288
55,403
38,391
156,1
253,465
248,309
80,62
90,307
14,615
92,474
134,325
129,78
226,326
309,179
146,891
242,892
145,872
37,109
101,115
280,161
213,514
102,31
75,528
70,144
206,189
55,884
51,472
20,567
192,361
150,432
281,660
172,668
58,78
41,860
98,315
239,16
24,101
116,48
139,694
92,753
56,9
252,95
34,136
121,132
184,247
48,22
100,508
47,577
59,403
286,231
152,117
277,72
56,695
83,229
166,288
55,893
226,201
312,46
100,656
206,53
110,734
23,562
23,638
61,523
121,267
83,342
131,22
80,36
290,180
22,329
75,773
91,122
143,321
21,20
2,894
18,895
17,238
39,896
24,444
39,660
52,702
250,229
38,220
117,438
102,852
83,897
37,898
106,899
285,173
143,157
77,209
179,472
25,886
38,534
242,338
162,472
156,288
226,82
192,404
90,76
194,242
24,900
92,216
8,506
121,242
116,456
303,303
313,502
47,211
68,427
74,364
91,156
143,901
100,108
239,307
311,902
63,529
262,903
24,56
282,594
90,740
193,433
117,904
18,80
70,221
121,31
70,153
11,103
192,863
38,101
125,905
226,905
47,177
35,278
150,597
18,172
89,754
244,404
32,12
173,156
186,179
226,52
126,37
157,367
88,341
185,136
231,189
111,57
67,289
289,209
66,95
103,72
46,242
147,561
86,406
77,573
169,864
85,629
35,906
194,139
71,435
199,243
30,99
90,249
285,239
5,530
32,173
131,703
116,124
35,40
47,552
55,475
309,406
59,103
176,369
165,740
90,654
68,257
209,30
75,907
63,908
139,494
85,613
70,161
37,404
136,424
8,68
41,381
61,434
58,909
262,117
126,321
91,56
65,614
186,216
179,475
96,172
80,910
169,529
27,911
300,140
176,311
261,141
252,60
25,912
46,25
310,307
52,550
52,913
115,68
38,356
163,554
181,88
104,136
68,817
144,235
37,229
70,347
42,499
10,154
253,606
37,720
202,347
43,373
2,538
227,157
124,101
181,217
8,547
239,52
38,32
310,78
157,552
102,390
1,433
117,178
99,767
297,60
26,50
17,349
71,612
118,499
131,137
302,652
80,864
19,660
60,914
65,915
151,24
54,916
37,917
118,182
55,56
98,64
22,918
116,113
143,309
275,206
226,76
154,289
208,231
112,700
264,502
182,657
45,156
175,153
107,23
165,103
8,329
23,424
26,23
63,467
163,115
116,919
224,5
119,576
119,474
57,229
57,311
70,86
105,577
143,354
169,719
153,345
169,411
28,233
2,253
209,242
114,697
129,920
254,78
117,14
151,201
226,218
15,492
51,186
239,332
207,452
76,836
129,814
17,219
83,835
74,403
248,203
9,921
2,479
58,922
311,500
12,293
83,408
100,186
281,354
47,403
13,923
263,118
285,105
75,924
210,403
80,859
92,101
68,472
208,112
14,587
43,403
40,744
30,161
3,864
24,799
15,925
85,294
117,926
288,72
8,93
127,717
14,741
138,834
192,73
41,927
106,175
285,242
223,60
180,280
76,161
224,254
20,719
158,380
96,529
201,302
82,814
155,104
237,256
9,342
102,599
23,150
55,207
26,928
226,423
35,918
247,242
97,678
126,371
35,929
195,538
118,930
138,931
119,34
127,155
142,609
253,932
158,43
35,391
6,182
11,757
19,103
131,499
116,267
83,403
309,742
63,299
248,864
105,329
60,156
58,758
118,403
222,30
58,933
266,261
70,663
38,828
34,934
145,126
116,935
4,51
10,47
7,256
291,140
100,914
100,936
314,273
38,697
163,175
160,117
83,306
133,60
129,295
226,567
115,10
18,683
115,209
194,227
285,247
54,937
75,33
75,938
121,133
75,303
202,329
90,181
68,415
104,9
85,571
56,939
65,310
18,495
225,72
26,116
118,612
178,156
242,268
82,147
20,316
161,647
3,176
301,24
18,480
52,329
226,556
173,63
118,100
169,670
118,940
110,208
122,238
105,301
26,719
75,906
75,941
2,321
16,323
76,325
20,677
291,339
118,260
90,942
315,229
18,392
9,571
224,33
22,733
7,506
165,34
18,141
15,943
9,530
143,352
116,944
24,174
297,860
58,346
267,814
291,95
233,339
187,399
97,318
11,945
54,946
158,474
132,161
154,130
126,174
10,947
313,113
154,618
19,948
89,49
222,432
30,949
129,86
83,389
54,243
68,453
146,95
226,81
35,861
313,397
87,404
206,364
189,950
17,53
184,763
181,75
18,388
131,367
137,240
2,731
121,207
254,951
110,305
107,656
239,950
83,357
297,502
23,926
169,291
239,133
114,275
58,952
97,953
181,895
270,427
139,240
93,355
230,274
147,954
119,208
213,642
116,594
69,573
116,201
88,463
105,781
58,141
174,955
315,936
181,112
1,370
68,577
205,196
258,608
312,102
60,318
47,546
144,166
52,956
37,635
266,157
54,607
85,957
20,79
144,59
118,31
110,725
75,101
182,359
20,958
210,287
316,364
143,106
237,97
95,68
3,329
83,17
97,11
13,118
96,157
309,208
102,465
226,959
95,96
118,307
76,126
37,205
153,567
182,58
27,77
68,253
314,38
297,512
144,179
95,166
205,215
12,253
32,106
98,464
24,602
35,59
47,525
49,173
17,267
308,293
37,184
121,220
54,118
317,209
281,389
253,622
11,693
54,740
54,303
11,431
122,389
67,573
191,529
122,24
281,31
98,718
8,54
171,72
92,437
65,87
86,177
37,960
313,201
70,961
232,12
315,181
95,137
229,909
243,366
25,166
23,591
246,221
195,962
118,595
70,323
70,191
98,612
317,21
62,51
41,168
151,269
79,382
264,778
248,117
26,219
302,62
110,284
318,349
25,242
205,809
39,509
65,607
110,963
166,157
13,102
103,22
67,357
88,130
311,347
18,114
18,497
43,340
72,747
319,49
320,157
38,964
43,328
23,920
130,464
173,629
39,431
127,315
76,935
242,361
114,965
218,571
19,583
223,86
68,351
127,173
138,321
11,418
55,170
228,247
122,89
71,363
83,0
126,320
300,280
8,216
76,305
25,966
260,58
35,809
318,476
240,432
17,230
169,296
17,946
125,161
169,119
100,411
